id,ecephys_probe_id,local_index,probe_horizontal_position,probe_vertical_position,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,ecephys_structure_id,ecephys_structure_acronym
850028270,773592328,380,43,3820,8267,945,10024,,
850028272,773592328,381,11,3820,8267,945,10024,,
850028274,773592328,382,59,3840,8267,945,10024,,
850028276,773592328,383,27,3840,8267,945,10024,,
850029094,773592330,1,11,20,7979,3583,6422,313,MB
850029096,773592330,2,59,40,7977,3576,6427,313,MB
850029098,773592330,3,27,40,7976,3569,6432,313,MB
850029100,773592330,4,43,60,7975,3562,6436,313,MB
850029102,773592330,5,11,60,7974,3556,6441,313,MB
850029104,773592330,6,59,80,7972,3549,6446,313,MB
850029106,773592330,7,27,80,7971,3542,6450,313,MB
850029108,773592330,8,43,100,7970,3535,6455,313,MB
850029110,773592330,9,11,100,7968,3528,6460,313,MB
850029112,773592330,10,59,120,7967,3522,6464,313,MB
850029114,773592330,11,27,120,7966,3515,6469,313,MB
850029116,773592330,12,43,140,7963,3501,6478,313,MB
850029118,773592330,13,11,140,7962,3494,6482,313,MB
850029120,773592330,14,59,160,7960,3487,6487,313,MB
850029122,773592330,15,27,160,7959,3480,6492,313,MB
850029124,773592330,16,43,180,7958,3474,6496,313,MB
850029126,773592330,17,11,180,7956,3467,6501,313,MB
850029128,773592330,18,59,200,7955,3460,6505,313,MB
850029130,773592330,19,27,200,7954,3453,6510,313,MB
850029132,773592330,20,43,220,7952,3446,6514,313,MB
850029134,773592330,21,11,220,7951,3439,6519,313,MB
850029136,773592330,22,59,240,7950,3432,6523,313,MB
850029138,773592330,23,27,240,7948,3425,6528,313,MB
850029140,773592330,24,43,260,7947,3419,6532,313,MB
850029142,773592330,25,11,260,7946,3412,6537,313,MB
850029144,773592330,26,59,280,7944,3405,6541,313,MB
850029146,773592330,27,27,280,7943,3398,6546,313,MB
850029148,773592330,28,43,300,7941,3391,6550,313,MB
850029150,773592330,29,11,300,7940,3384,6555,313,MB
850029152,773592330,30,59,320,7939,3377,6559,313,MB
850029154,773592330,31,27,320,7937,3370,6564,313,MB
850029156,773592330,32,43,340,7936,3363,6568,215,APN
850029158,773592330,33,11,340,7934,3356,6573,215,APN
850029160,773592330,34,59,360,7933,3349,6577,215,APN
850029162,773592330,35,27,360,7932,3342,6582,215,APN
850029166,773592330,37,11,380,7927,3321,6595,215,APN
850029168,773592330,38,59,400,7926,3314,6600,215,APN
850029170,773592330,39,27,400,7925,3307,6604,215,APN
850029172,773592330,40,43,420,7923,3300,6609,215,APN
850029174,773592330,41,11,420,7922,3293,6613,215,APN
850029176,773592330,42,59,440,7920,3286,6618,215,APN
850029178,773592330,43,27,440,7919,3279,6622,215,APN
850029180,773592330,44,43,460,7917,3272,6627,215,APN
850029182,773592330,45,11,460,7916,3265,6631,215,APN
850029184,773592330,46,59,480,7914,3258,6636,215,APN
850029186,773592330,47,27,480,7913,3251,6640,215,APN
850029188,773592330,48,43,500,7911,3244,6645,215,APN
850029190,773592330,49,11,500,7910,3237,6649,215,APN
850029192,773592330,50,59,520,7908,3230,6654,215,APN
850029194,773592330,51,27,520,7907,3223,6658,215,APN
850029196,773592330,52,43,540,7905,3216,6663,215,APN
850029198,773592330,53,11,540,7904,3209,6667,215,APN
850029200,773592330,54,59,560,7902,3202,6672,215,APN
850029202,773592330,55,27,560,7901,3195,6676,215,APN
850029204,773592330,56,43,580,7899,3188,6681,215,APN
850029206,773592330,57,11,580,7898,3181,6686,215,APN
850029208,773592330,58,59,600,7896,3174,6690,215,APN
850029210,773592330,59,27,600,7894,3167,6695,215,APN
850029212,773592330,60,43,620,7891,3152,6704,215,APN
850029214,773592330,61,11,620,7890,3145,6709,215,APN
850029216,773592330,62,59,640,7888,3138,6713,215,APN
850029218,773592330,63,27,640,7886,3131,6718,215,APN
850029220,773592330,64,43,660,7885,3124,6723,215,APN
850029222,773592330,65,11,660,7883,3117,6727,215,APN
850029224,773592330,66,59,680,7882,3109,6732,215,APN
850029226,773592330,67,27,680,7880,3102,6737,215,APN
850029228,773592330,68,43,700,7878,3095,6742,215,APN
850029230,773592330,69,11,700,7877,3088,6746,215,APN
850029232,773592330,70,59,720,7875,3081,6751,215,APN
850029234,773592330,71,27,720,7873,3073,6756,215,APN
850029236,773592330,72,43,740,7872,3066,6761,215,APN
850029238,773592330,73,11,740,7870,3059,6766,215,APN
850029240,773592330,74,59,760,7868,3052,6771,215,APN
850029244,773592330,76,43,780,7865,3037,6781,215,APN
850029246,773592330,77,11,780,7863,3030,6786,215,APN
850029248,773592330,78,59,800,7862,3022,6791,215,APN
850029250,773592330,79,27,800,7860,3015,6796,215,APN
850029252,773592330,80,43,820,7858,3008,6801,215,APN
850029254,773592330,81,11,820,7857,3000,6806,215,APN
850029256,773592330,82,59,840,7855,2993,6811,215,APN
850029258,773592330,83,27,840,7853,2986,6816,215,APN
850029260,773592330,84,43,860,7850,2971,6827,215,APN
850029262,773592330,85,11,860,7848,2963,6832,215,APN
850029264,773592330,86,59,880,7847,2956,6837,215,APN
850029266,773592330,87,27,880,7845,2948,6843,215,APN
850029268,773592330,88,43,900,7843,2941,6848,215,APN
850029270,773592330,89,11,900,7841,2933,6854,215,APN
850029272,773592330,90,59,920,7840,2926,6859,215,APN
850029274,773592330,91,27,920,7838,2918,6865,215,APN
850029276,773592330,92,43,940,7836,2911,6870,215,APN
850029278,773592330,93,11,940,7835,2903,6876,215,APN
850029280,773592330,94,59,960,7833,2895,6882,215,APN
850029282,773592330,95,27,960,7831,2888,6887,215,APN
850029284,773592330,96,43,980,7829,2880,6893,215,APN
850029286,773592330,97,11,980,7828,2873,6899,215,APN
850029288,773592330,98,59,1000,7826,2865,6905,215,APN
850029290,773592330,99,27,1000,7824,2857,6911,215,APN
850029292,773592330,100,43,1020,7823,2849,6917,215,APN
850029294,773592330,101,11,1020,7821,2842,6923,215,APN
850029296,773592330,102,59,1040,7819,2834,6929,215,APN
850029298,773592330,103,27,1040,7818,2826,6935,215,APN
850029300,773592330,104,43,1060,7816,2818,6941,215,APN
850029302,773592330,105,11,1060,7814,2811,6948,215,APN
850029304,773592330,106,59,1080,7813,2803,6954,215,APN
850029306,773592330,107,27,1080,7811,2795,6960,215,APN
850029308,773592330,108,43,1100,7808,2779,6973,215,APN
850029310,773592330,109,11,1100,7806,2771,6980,215,APN
850029312,773592330,110,59,1120,7804,2764,6986,215,APN
850029314,773592330,111,27,1120,7803,2756,6993,215,APN
850029318,773592330,113,11,1140,7800,2740,7006,215,APN
850029320,773592330,114,59,1160,7798,2732,7013,215,APN
850029322,773592330,115,27,1160,7797,2724,7020,215,APN
850029324,773592330,116,43,1180,7795,2716,7026,215,APN
850029326,773592330,117,11,1180,7793,2708,7033,215,APN
850029328,773592330,118,59,1200,7792,2700,7040,215,APN
850029330,773592330,119,27,1200,7791,2692,7047,215,APN
850029332,773592330,120,43,1220,7789,2684,7054,215,APN
850029334,773592330,121,11,1220,7788,2677,7061,215,APN
850029336,773592330,122,59,1240,7786,2669,7068,215,APN
850029338,773592330,123,27,1240,7785,2661,7075,215,APN
850029340,773592330,124,43,1260,7784,2653,7083,215,APN
850029342,773592330,125,11,1260,7781,2637,7097,215,APN
850029344,773592330,126,59,1280,7780,2630,7104,215,APN
850029346,773592330,127,27,1280,7778,2622,7111,215,APN
850029348,773592330,128,43,1300,7777,2614,7119,215,APN
850029350,773592330,129,11,1300,7776,2606,7126,215,APN
850029352,773592330,130,59,1320,7775,2598,7133,215,APN
850029354,773592330,131,27,1320,7774,2591,7141,215,APN
850029356,773592330,132,43,1340,7771,2575,7156,726,DG
850029358,773592330,133,11,1340,7770,2568,7163,726,DG
850029360,773592330,134,59,1360,7769,2560,7170,726,DG
850029362,773592330,135,27,1360,7768,2552,7178,726,DG
850029364,773592330,136,43,1380,7767,2545,7185,726,DG
850029366,773592330,137,11,1380,7766,2537,7193,726,DG
850029368,773592330,138,59,1400,7765,2529,7200,726,DG
850029370,773592330,139,27,1400,7764,2521,7207,726,DG
850029372,773592330,140,43,1420,7762,2506,7222,726,DG
850029374,773592330,141,11,1420,7761,2498,7230,726,DG
850029376,773592330,142,59,1440,7760,2491,7237,726,DG
850029378,773592330,143,27,1440,7759,2483,7244,726,DG
850029382,773592330,145,11,1460,7757,2468,7259,726,DG
850029384,773592330,146,59,1480,7756,2460,7266,726,DG
850029386,773592330,147,27,1480,7755,2444,7281,726,DG
850029388,773592330,148,43,1500,7754,2437,7288,726,DG
850029390,773592330,149,11,1500,7753,2429,7296,726,DG
850029392,773592330,150,59,1520,7752,2421,7303,726,DG
850029396,773592330,152,43,1540,7750,2405,7317,726,DG
850029398,773592330,153,11,1540,7749,2397,7324,726,DG
850029400,773592330,154,59,1560,7747,2382,7339,726,DG
850029402,773592330,155,27,1560,7746,2374,7346,726,DG
850029404,773592330,156,43,1580,7745,2366,7353,726,DG
850029406,773592330,157,11,1580,7744,2358,7360,726,DG
850029408,773592330,158,59,1600,7743,2350,7367,726,DG
850029410,773592330,159,27,1600,7742,2342,7374,726,DG
850029412,773592330,160,43,1620,7741,2335,7381,726,DG
850029414,773592330,161,11,1620,7740,2327,7388,726,DG
850029416,773592330,162,59,1640,7738,2311,7402,726,DG
850029418,773592330,163,27,1640,7738,2303,7409,726,DG
850029420,773592330,164,43,1660,7737,2295,7416,726,DG
850029422,773592330,165,11,1660,7735,2287,7423,726,DG
850029424,773592330,166,59,1680,7734,2279,7430,726,DG
850029426,773592330,167,27,1680,7733,2271,7437,726,DG
850029428,773592330,168,43,1700,7732,2264,7444,726,DG
850029430,773592330,169,11,1700,7730,2248,7458,726,DG
850029432,773592330,170,59,1720,7729,2240,7465,726,DG
850029434,773592330,171,27,1720,7728,2232,7471,726,DG
850029436,773592330,172,43,1740,7727,2224,7478,726,DG
850029438,773592330,173,11,1740,7726,2216,7485,726,DG
850029440,773592330,174,59,1760,7725,2208,7492,726,DG
850029442,773592330,175,27,1760,7724,2201,7499,726,DG
850029444,773592330,176,43,1780,7722,2185,7512,726,DG
850029446,773592330,177,11,1780,7721,2177,7519,726,DG
850029448,773592330,178,59,1800,7719,2169,7526,726,DG
850029450,773592330,179,27,1800,7718,2161,7533,726,DG
850029452,773592330,180,43,1820,7717,2154,7539,726,DG
850029454,773592330,181,11,1820,7716,2146,7546,726,DG
850029456,773592330,182,59,1840,7715,2138,7553,726,DG
850029458,773592330,183,27,1840,7714,2131,7560,726,DG
850029460,773592330,184,43,1860,7711,2115,7573,726,DG
850029462,773592330,185,11,1860,7710,2107,7580,726,DG
850029464,773592330,186,59,1880,7709,2100,7587,726,DG
850029466,773592330,187,27,1880,7707,2092,7593,726,DG
850029470,773592330,189,11,1900,7705,2077,7607,726,DG
850029472,773592330,190,59,1920,7704,2070,7614,726,DG
850029474,773592330,191,27,1920,7701,2055,7627,726,DG
850029476,773592330,192,43,1940,7700,2047,7634,726,DG
850029480,773592330,194,59,1960,7697,2032,7647,382,CA1
850029482,773592330,195,27,1960,7696,2025,7654,382,CA1
850029484,773592330,196,43,1980,7694,2017,7661,382,CA1
850029486,773592330,197,11,1980,7693,2010,7668,382,CA1
850029488,773592330,198,59,2000,7692,2003,7675,382,CA1
850029490,773592330,199,27,2000,7689,1988,7688,382,CA1
850029492,773592330,200,43,2020,7688,1981,7695,382,CA1
850029494,773592330,201,11,2020,7686,1974,7702,382,CA1
850029496,773592330,202,59,2040,7685,1967,7709,382,CA1
850029498,773592330,203,27,2040,7683,1960,7716,382,CA1
850029500,773592330,204,43,2060,7682,1953,7723,382,CA1
850029502,773592330,205,11,2060,7680,1946,7729,382,CA1
850029504,773592330,206,59,2080,7678,1932,7743,382,CA1
850029506,773592330,207,27,2080,7676,1925,7750,382,CA1
850029508,773592330,208,43,2100,7675,1918,7757,382,CA1
850029510,773592330,209,11,2100,7673,1911,7764,382,CA1
850029512,773592330,210,59,2120,7672,1904,7771,382,CA1
850029514,773592330,211,27,2120,7670,1897,7778,382,CA1
850029516,773592330,212,43,2140,7669,1890,7785,382,CA1
850029518,773592330,213,11,2140,7666,1877,7799,382,CA1
850029520,773592330,214,59,2160,7664,1870,7806,382,CA1
850029522,773592330,215,27,2160,7663,1864,7814,382,CA1
850029524,773592330,216,43,2180,7661,1857,7821,382,CA1
850029526,773592330,217,11,2180,7660,1851,7828,382,CA1
850029528,773592330,218,59,2200,7658,1844,7835,382,CA1
850029530,773592330,219,27,2200,7657,1838,7842,382,CA1
850029532,773592330,220,43,2220,7656,1832,7850,382,CA1
850029534,773592330,221,11,2220,7653,1819,7864,382,CA1
850029536,773592330,222,59,2240,7651,1813,7872,382,CA1
850029538,773592330,223,27,2240,7650,1807,7879,382,CA1
850029540,773592330,224,43,2260,7649,1801,7887,382,CA1
850029542,773592330,225,11,2260,7647,1796,7894,382,CA1
850029544,773592330,226,59,2280,7646,1790,7902,382,CA1
850029548,773592330,228,43,2300,7642,1774,7926,382,CA1
850029550,773592330,229,11,2300,7641,1769,7934,382,CA1
850029552,773592330,230,59,2320,7640,1764,7942,382,CA1
850029554,773592330,231,27,2320,7639,1759,7950,382,CA1
850029556,773592330,232,43,2340,7638,1755,7958,382,CA1
850029558,773592330,233,11,2340,7637,1750,7966,382,CA1
850029560,773592330,234,59,2360,7636,1745,7975,382,CA1
850029562,773592330,235,27,2360,7634,1737,7992,382,CA1
850029564,773592330,236,43,2380,7633,1732,8000,382,CA1
850029566,773592330,237,11,2380,7632,1728,8009,382,CA1
850029568,773592330,238,59,2400,7631,1724,8017,382,CA1
850029570,773592330,239,27,2400,7630,1720,8026,382,CA1
850029572,773592330,240,43,2420,7630,1716,8034,382,CA1
850029574,773592330,241,11,2420,7629,1712,8043,382,CA1
850029576,773592330,242,59,2440,7628,1708,8051,382,CA1
850029578,773592330,243,27,2440,7626,1700,8068,382,CA1
850029580,773592330,244,43,2460,7625,1695,8077,382,CA1
850029582,773592330,245,11,2460,7624,1691,8085,382,CA1
850029584,773592330,246,59,2480,7624,1687,8094,382,CA1
850029586,773592330,247,27,2480,7623,1683,8102,382,CA1
850029588,773592330,248,43,2500,7622,1679,8111,382,CA1
850029590,773592330,249,11,2500,7621,1675,8119,382,CA1
850029592,773592330,250,59,2520,7619,1666,8136,382,CA1
850029594,773592330,251,27,2520,7618,1662,8144,382,CA1
850029596,773592330,252,43,2540,7617,1657,8153,382,CA1
850029598,773592330,253,11,2540,7617,1653,8161,382,CA1
850029600,773592330,254,59,2560,7616,1648,8169,382,CA1
850029602,773592330,255,27,2560,7615,1643,8177,382,CA1
850029604,773592330,256,43,2580,7614,1639,8186,382,CA1
850029606,773592330,257,11,2580,7612,1629,8202,382,CA1
850029608,773592330,258,59,2600,7611,1624,8210,382,CA1
850029610,773592330,259,27,2600,7610,1620,8218,382,CA1
850029612,773592330,260,43,2620,7609,1615,8226,382,CA1
850029614,773592330,261,11,2620,7608,1609,8234,382,CA1
850029616,773592330,262,59,2640,7607,1604,8241,382,CA1
850029618,773592330,263,27,2640,7606,1599,8249,382,CA1
850029622,773592330,265,11,2660,7602,1583,8272,382,CA1
850029624,773592330,266,59,2680,7601,1578,8280,382,CA1
850029626,773592330,267,27,2680,7600,1572,8288,382,CA1
850029628,773592330,268,43,2700,7599,1567,8295,382,CA1
850029630,773592330,269,11,2700,7598,1561,8303,382,CA1
850029632,773592330,270,59,2720,7597,1555,8310,417,VISrl
850029634,773592330,271,27,2720,7596,1550,8317,417,VISrl
850029636,773592330,272,43,2740,7593,1538,8332,417,VISrl
850029638,773592330,273,11,2740,7592,1532,8339,417,VISrl
850029640,773592330,274,59,2760,7591,1526,8346,417,VISrl
850029642,773592330,275,27,2760,7590,1520,8354,417,VISrl
850029644,773592330,276,43,2780,7589,1513,8361,417,VISrl
850029646,773592330,277,11,2780,7586,1501,8375,417,VISrl
850029648,773592330,278,59,2800,7585,1495,8382,417,VISrl
850029650,773592330,279,27,2800,7584,1488,8389,417,VISrl
850029652,773592330,280,43,2820,7582,1482,8396,417,VISrl
850029654,773592330,281,11,2820,7581,1475,8403,417,VISrl
850029656,773592330,282,59,2840,7580,1469,8409,417,VISrl
850029658,773592330,283,27,2840,7577,1455,8423,417,VISrl
850029660,773592330,284,43,2860,7576,1449,8430,417,VISrl
850029662,773592330,285,11,2860,7575,1442,8436,417,VISrl
850029664,773592330,286,59,2880,7574,1435,8443,417,VISrl
850029666,773592330,287,27,2880,7572,1428,8450,417,VISrl
850029668,773592330,288,43,2900,7571,1421,8456,417,VISrl
850029670,773592330,289,11,2900,7568,1407,8469,417,VISrl
850029672,773592330,290,59,2920,7567,1400,8476,417,VISrl
850029674,773592330,291,27,2920,7566,1393,8482,417,VISrl
850029676,773592330,292,43,2940,7564,1386,8489,417,VISrl
850029678,773592330,293,11,2940,7563,1379,8495,417,VISrl
850029680,773592330,294,59,2960,7561,1364,8508,417,VISrl
850029682,773592330,295,27,2960,7559,1357,8514,417,VISrl
850029684,773592330,296,43,2980,7558,1350,8521,417,VISrl
850029686,773592330,297,11,2980,7557,1342,8527,417,VISrl
850029688,773592330,298,59,3000,7555,1335,8533,417,VISrl
850029690,773592330,299,27,3000,7554,1327,8540,417,VISrl
850029692,773592330,300,43,3020,7551,1312,8552,417,VISrl
850029694,773592330,301,11,3020,7550,1305,8558,417,VISrl
850029696,773592330,302,59,3040,7549,1297,8565,417,VISrl
850029700,773592330,304,43,3060,7546,1282,8577,417,VISrl
850029702,773592330,305,11,3060,7545,1275,8583,417,VISrl
850029704,773592330,306,59,3080,7542,1259,8595,417,VISrl
850029706,773592330,307,27,3080,7541,1252,8601,417,VISrl
850029708,773592330,308,43,3100,7540,1244,8607,417,VISrl
850029710,773592330,309,11,3100,7539,1236,8614,417,VISrl
850029712,773592330,310,59,3120,7537,1228,8620,417,VISrl
850029714,773592330,311,27,3120,7535,1213,8632,417,VISrl
850029716,773592330,312,43,3140,7534,1205,8638,417,VISrl
850029718,773592330,313,11,3140,7532,1197,8644,417,VISrl
850029720,773592330,314,59,3160,7531,1190,8650,417,VISrl
850029722,773592330,315,27,3160,7530,1182,8656,417,VISrl
850029724,773592330,316,43,3180,7529,1174,8662,417,VISrl
850029726,773592330,317,11,3180,7526,1158,8674,417,VISrl
850029728,773592330,318,59,3200,7525,1150,8680,417,VISrl
850029730,773592330,319,27,3200,7524,1142,8686,417,VISrl
850029732,773592330,320,43,3220,7523,1135,8692,417,VISrl
850029734,773592330,321,11,3220,7522,1127,8698,417,VISrl
850029736,773592330,322,59,3240,7520,1119,8704,417,VISrl
850029738,773592330,323,27,3240,7518,1103,8716,417,VISrl
850029740,773592330,324,43,3260,7517,1095,8722,417,VISrl
850029742,773592330,325,11,3260,7516,1087,8728,417,VISrl
850029744,773592330,326,59,3280,7515,1079,8734,417,VISrl
850029746,773592330,327,27,3280,7513,1072,8740,417,VISrl
850029748,773592330,328,43,3300,7511,1056,8752,417,VISrl
850029750,773592330,329,11,3300,7510,1048,8758,417,VISrl
850029752,773592330,330,59,3320,7509,1040,8764,417,VISrl
850029754,773592330,331,27,3320,7508,1032,8770,417,VISrl
850029756,773592330,332,43,3340,7507,1024,8776,417,VISrl
850029758,773592330,333,11,3340,7506,1017,8782,417,VISrl
850029760,773592330,334,59,3360,7504,1001,8794,417,VISrl
850029762,773592330,335,27,3360,7502,993,8800,417,VISrl
850029764,773592330,336,43,3380,7501,985,8806,417,VISrl
850029766,773592330,337,11,3380,7500,977,8812,417,VISrl
850029768,773592330,338,59,3400,7499,970,8818,417,VISrl
850029770,773592330,339,27,3400,7498,962,8824,417,VISrl
850029774,773592330,341,11,3420,7495,939,8842,417,VISrl
850029776,773592330,342,59,3440,7494,931,8848,417,VISrl
850029778,773592330,343,27,3440,7493,923,8854,417,VISrl
850029780,773592330,344,43,3460,7492,915,8860,417,VISrl
850029782,773592330,345,11,3460,7490,900,8873,417,VISrl
850029784,773592330,346,59,3480,7489,892,8879,417,VISrl
850029786,773592330,347,27,3480,7488,885,8885,417,VISrl
850029788,773592330,348,43,3500,7487,877,8891,417,VISrl
850029790,773592330,349,11,3500,7485,870,8897,417,VISrl
850029792,773592330,350,59,3520,7484,862,8903,417,VISrl
850029794,773592330,351,27,3520,7482,847,8915,,
850029796,773592330,352,43,3540,7481,840,8922,,
850029798,773592330,353,11,3540,7480,832,8928,,
850029800,773592330,354,59,3560,7479,825,8934,,
850029802,773592330,355,27,3560,7478,817,8940,,
850029804,773592330,356,43,3580,7477,810,8946,,
850029806,773592330,357,11,3580,7476,802,8952,,
